Time,Lon,Lat,Temp,Humidity
9:43:18,-72.94049,41.31052, 23.62,75.21000
9:43:19,-72.94052,41.31053, 23.69,75.21000
9:43:20,-72.94057,41.31055, 23.66,75.10000
9:43:21,-72.94061,41.31055, 23.66,75.01000
9:43:22,-72.94067,41.31057, 23.65,74.97000
9:43:23,-72.94071,41.31057, 23.69,74.97000
9:43:24,-72.94073,41.31058, 23.69,74.98000
9:43:26,-72.94075,41.31057, 23.71,75.01000
9:43:28,-72.94075,41.31056, 23.74,75.02000
9:43:32,-72.94075,41.31056, 23.74,75.05000
9:43:33,-72.94077,41.31056, 23.78,75.17000
9:43:34,-72.94077,41.31056, 23.76,75.13000
9:43:35,-72.94078,41.31056, 23.78,75.14000
9:43:36,-72.94079,41.31056, 23.75,75.07000
9:43:38,-72.94082,41.31056, 23.79,75.12000
9:43:40,-72.94086,41.31056, 23.81,75.15000
9:43:41,-72.9409,41.31056, 23.79,75.13000
9:43:43,-72.94094,41.31057, 23.79,75.01000
9:43:44,-72.94098,41.31058, 23.84,74.90000
9:43:46,-72.94102,41.3106, 23.86,74.98000
9:43:48,-72.94108,41.31064, 23.85,74.86000
9:43:49,-72.94113,41.31065, 23.88,74.63000
9:43:51,-72.94119,41.31069, 23.97,74.40000
9:43:53,-72.94125,41.3107, 23.96,74.22000
9:43:55,-72.9413,41.31071, 23.96,74.13000
9:43:56,-72.94136,41.31073, 23.82,73.88000
9:43:57,-72.94141,41.31074, 23.79,73.89000
9:43:58,-72.94146,41.31075, 23.78,73.89000
9:44:00,-72.94157,41.31078, 23.81,73.95000
9:44:01,-72.9416,41.31079, 23.82,74.02000
9:44:04,-72.94179,41.31083, 23.92,74.00000
9:44:05,-72.94187,41.31084, 23.92,73.95000
9:44:09,-72.94205,41.31088, 24.03,73.77000
9:44:12,-72.94216,41.31091, 24.06,73.32000
9:44:13,-72.9422,41.31093, 24.03,73.27000
9:44:14,-72.94225,41.31095, 24.02,73.25000
9:44:17,-72.94236,41.31096, 23.95,73.24000
9:44:18,-72.9424,41.31097, 23.89,73.32000
9:44:20,-72.94248,41.31097, 23.86,73.42000
9:44:21,-72.94252,41.31099, 23.85,73.56000
9:44:23,-72.94261,41.31101, 23.82,73.60000
9:44:24,-72.94266,41.31102, 23.82,73.65000
9:44:25,-72.9427,41.31103, 23.82,73.73000
9:44:26,-72.94275,41.31104, 23.84,73.80000
9:44:27,-72.9428,41.31105, 23.81,73.93000
9:44:28,-72.94285,41.31107, 23.79,74.04000
9:44:29,-72.94288,41.31107, 23.78,74.13000
9:44:30,-72.94293,41.3111, 23.81,74.21000
9:44:32,-72.94304,41.31113, 23.88,74.32000
9:44:34,-72.94318,41.31115, 23.88,74.32000
9:44:35,-72.94324,41.31117, 23.89,74.23000
9:44:37,-72.94334,41.31119, 23.88,74.11000
9:44:40,-72.94356,41.31125, 23.86,74.05000
9:44:41,-72.94364,41.31126, 23.89,74.00000
9:44:43,-72.94377,41.31129, 23.84,73.96000
9:44:44,-72.94385,41.31133, 23.81,73.94000
9:44:46,-72.94396,41.31137, 23.82,74.06000
9:44:47,-72.94401,41.31138, 23.79,74.02000
9:44:49,-72.94405,41.31139, 23.79,74.07000
9:44:50,-72.94408,41.31139, 23.81,74.13000
9:44:53,-72.94416,41.31139, 23.79,74.14000
9:44:54,-72.94417,41.31138, 23.85,74.15000
9:44:56,-72.94419,41.31137, 23.88,74.16000
9:44:57,-72.94421,41.31136, 23.86,74.19000
9:44:58,-72.94422,41.31136, 23.86,74.26000
9:45:00,-72.94422,41.31136, 23.89,74.32000
9:45:02,-72.94427,41.31135, 23.95,74.28000
9:45:05,-72.94429,41.31135, 23.93,74.24000
9:45:06,-72.94429,41.31135, 23.96,74.21000
9:45:08,-72.94428,41.31136, 23.92,74.18000
9:45:10,-72.9443,41.31136, 23.91,74.06000
9:45:11,-72.9443,41.31136, 23.89,74.05000
9:45:13,-72.94433,41.31138, 23.89,74.05000
9:45:14,-72.94433,41.31139, 23.81,73.95000
9:45:15,-72.94433,41.31139, 23.76,73.83000
9:45:16,-72.94433,41.3114, 23.75,73.85000
9:45:17,-72.94433,41.3114, 23.74,73.80000
9:45:19,-72.94433,41.3114, 23.76,73.82000
9:45:22,-72.94435,41.31139, 23.76,73.81000
9:45:23,-72.94435,41.31139, 23.82,74.07000
9:45:24,-72.94435,41.31139, 23.82,74.09000
9:45:26,-72.94435,41.3114, 23.81,74.10000
9:45:28,-72.94435,41.31141, 23.79,74.02000
9:45:29,-72.94435,41.31141, 23.76,74.03000
9:45:32,-72.94436,41.31144, 23.81,74.00000
9:45:33,-72.94436,41.31145, 23.85,73.99000
9:45:34,-72.94437,41.31147, 23.84,74.00000
9:45:36,-72.9444,41.31149, 23.76,73.86000
9:45:38,-72.94447,41.3115, 23.74,73.89000
9:45:39,-72.9445,41.31149, 23.76,73.98000
9:45:41,-72.94455,41.31151, 23.74,73.98000
9:45:42,-72.9446,41.31151, 23.65,73.98000
9:45:44,-72.94472,41.31153, 23.61,73.98000
9:45:45,-72.94478,41.31155, 23.56,74.07000
9:45:47,-72.94491,41.31158, 23.56,74.12000
9:45:49,-72.94505,41.31158, 23.56,74.33000
9:45:51,-72.94516,41.31162, 23.65,74.48000
9:45:52,-72.94522,41.31164, 23.76,74.52000
9:45:54,-72.94535,41.31165, 23.72,74.43000
9:45:56,-72.94545,41.31167, 23.79,74.32000
9:45:57,-72.9455,41.31168, 23.82,74.47000
9:45:58,-72.94557,41.31169, 23.81,74.49000
9:45:59,-72.94563,41.3117, 23.79,74.52000
9:46:00,-72.9457,41.31171, 23.79,74.52000
9:46:02,-72.94582,41.31173, 23.81,74.49000
9:46:03,-72.94588,41.31175, 23.91,74.75000
9:46:04,-72.94595,41.31175, 23.91,74.61000
9:46:05,-72.94602,41.31176, 23.92,74.47000
9:46:06,-72.94606,41.31178, 23.92,74.37000
9:46:08,-72.94617,41.31181, 23.88,74.29000
9:46:09,-72.94623,41.31182, 23.89,74.15000
9:46:10,-72.94628,41.31183, 23.86,74.07000
9:46:13,-72.9465,41.31189, 23.82,74.04000
9:46:14,-72.94656,41.31191, 23.86,74.12000
9:46:16,-72.94664,41.31195, 23.89,74.30000
9:46:17,-72.94669,41.31197, 23.78,74.54000
9:46:20,-72.94679,41.31202, 23.71,74.48000
9:46:21,-72.94685,41.31202, 23.68,74.42000
9:46:22,-72.94688,41.31202, 23.58,74.49000
9:46:23,-72.9469,41.31204, 23.62,74.56000
9:46:24,-72.94695,41.31203, 23.62,74.61000
9:46:25,-72.94699,41.31205, 23.59,74.64000
9:46:27,-72.9471,41.31205, 23.58,74.67000
9:46:29,-72.94719,41.31209, 23.56,74.76000
9:46:30,-72.94724,41.3121, 23.59,74.91000
9:46:32,-72.94736,41.31212, 23.65,74.99000
9:46:34,-72.94745,41.31213, 23.62,74.98000
9:46:35,-72.9475,41.31214, 23.61,74.92000
9:46:37,-72.94759,41.31217, 23.58,74.96000
9:46:40,-72.94777,41.3122, 23.49,74.94000
9:46:42,-72.9479,41.31221, 23.41,74.99000
9:46:45,-72.94803,41.31224, 23.35,75.15000
9:46:46,-72.94808,41.31226, 23.42,75.35000
9:46:48,-72.94822,41.3123, 23.46,75.49000
9:46:49,-72.94828,41.31232, 23.46,75.53000
9:46:50,-72.94834,41.31233, 23.49,75.52000
9:46:52,-72.94848,41.31235, 23.49,75.46000
9:46:53,-72.94855,41.31236, 23.58,75.30000
9:46:55,-72.94866,41.31237, 23.59,75.43000
9:46:56,-72.94871,41.31239, 23.62,75.45000
9:46:57,-72.94879,41.3124, 23.66,75.48000
9:46:59,-72.94893,41.31243, 23.62,75.41000
9:47:00,-72.949,41.31244, 23.61,75.22000
9:47:01,-72.94906,41.31245, 23.58,75.14000
9:47:03,-72.94918,41.31248, 23.56,75.05000
9:47:05,-72.94932,41.31252, 23.56,75.01000
9:47:06,-72.94937,41.31252, 23.58,75.02000
9:47:07,-72.94942,41.31253, 23.52,74.94000
9:47:08,-72.94948,41.31254, 23.52,74.94000
9:47:09,-72.94948,41.31254, 23.52,74.97000
9:47:10,-72.94953,41.31256, 23.52,75.04000
9:47:11,-72.94958,41.31256, 23.56,75.14000
9:47:12,-72.94972,41.31259, 23.58,75.29000
9:47:13,-72.94972,41.31259, 23.64,75.40000
9:47:18,-72.95,41.31267, 23.68,75.53000
9:47:19,-72.95006,41.31268, 23.69,75.55000
9:47:22,-72.95028,41.31272, 23.81,75.10000
9:47:25,-72.95046,41.31274, 23.93,75.09000
9:47:26,-72.95052,41.31276, 23.96,74.49000
9:47:27,-72.95059,41.31277, 24.00,74.53000
9:47:28,-72.95063,41.31279, 23.97,74.47000
9:47:29,-72.95068,41.3128, 24.00,74.47000
9:47:31,-72.9508,41.31282, 24.03,74.49000
9:47:33,-72.95091,41.31284, 23.97,74.39000
9:47:34,-72.95097,41.31286, 24.07,74.40000
9:47:35,-72.95102,41.31287, 24.10,74.42000
9:47:37,-72.95114,41.3129, 24.13,74.30000
9:47:40,-72.95137,41.31295, 24.09,74.23000
9:47:41,-72.95145,41.31296, 24.13,73.94000
9:47:43,-72.95155,41.313, 24.06,73.69000
9:47:44,-72.95159,41.31302, 24.07,73.83000
9:47:45,-72.95164,41.31305, 23.99,73.93000
9:47:46,-72.95167,41.31306, 23.93,73.90000
9:47:47,-72.9517,41.31306, 23.84,73.86000
9:47:50,-72.95174,41.31308, 23.85,73.85000
9:47:51,-72.95174,41.31308, 23.89,73.96000
9:47:53,-72.95174,41.31308, 23.88,73.98000
9:47:54,-72.95174,41.31308, 23.89,73.93000
9:47:55,-72.95174,41.31308, 23.91,73.89000
9:47:56,-72.95174,41.31308, 23.88,73.89000
9:47:57,-72.95174,41.31308, 23.89,73.87000
9:47:58,-72.95174,41.31308, 23.92,73.88000
9:48:00,-72.95174,41.31308, 23.93,73.92000
9:48:02,-72.95174,41.31308, 23.93,73.89000
9:48:04,-72.95173,41.31309, 23.99,73.88000
9:48:05,-72.95173,41.31309, 24.00,73.87000
9:48:06,-72.95173,41.31309, 24.02,73.83000
9:48:07,-72.95173,41.31309, 24.00,73.75000
9:48:10,-72.95175,41.31309, 24.00,73.71000
9:48:11,-72.95177,41.31309, 23.96,73.59000
9:48:13,-72.95178,41.31308, 23.97,73.38000
9:48:14,-72.95178,41.31308, 23.85,73.21000
9:48:16,-72.95181,41.31309, 23.81,73.21000
9:48:16,-72.95181,41.31309, 23.76,73.22000
9:48:17,-72.95185,41.31311, 23.78,73.44000
9:48:19,-72.95192,41.31311, 23.78,73.64000
9:48:20,-72.95196,41.31312, 23.76,73.69000
9:48:21,-72.95201,41.31312, 23.75,73.77000
9:48:22,-72.95207,41.31313, 23.84,73.85000
9:48:23,-72.95211,41.31313, 23.88,74.08000
9:48:25,-72.9522,41.31314, 23.93,74.22000
9:48:26,-72.95225,41.31316, 23.96,74.49000
9:48:27,-72.95233,41.31317, 23.92,74.70000
9:48:28,-72.9524,41.31317, 23.91,75.13000
9:48:29,-72.95246,41.31319, 23.85,75.32000
9:48:30,-72.95252,41.3132, 23.84,75.45000
9:48:31,-72.95257,41.31321, 23.89,75.51000
9:48:32,-72.95264,41.31322, 23.93,75.42000
9:48:33,-72.9527,41.31324, 23.84,75.33000
9:48:35,-72.95282,41.31329, 23.72,75.24000
9:48:37,-72.95296,41.31333, 23.61,75.65000
9:48:38,-72.95304,41.31335, 23.41,76.15000
9:48:40,-72.95324,41.31328, 23.33,76.42000
9:48:43,-72.95353,41.31334, 23.28,76.99000
9:48:45,-72.95372,41.31338, 23.06,77.45000
9:48:48,-72.954,41.31344, 23.00,78.23000
9:48:50,-72.95416,41.31348, 22.94,78.94000
9:48:51,-72.95424,41.3135, 22.93,79.25000
9:48:52,-72.95433,41.31352, 22.89,79.48000
9:48:53,-72.95441,41.31353, 22.91,79.38000
9:48:54,-72.95448,41.31355, 22.90,79.16000
9:48:56,-72.95465,41.31359, 22.93,78.93000
9:48:57,-72.95471,41.3136, 22.90,78.54000
9:48:59,-72.95484,41.31363, 22.89,78.34000
9:49:00,-72.9549,41.31364, 22.87,78.20000
9:49:01,-72.95496,41.31366, 22.84,78.18000
9:49:02,-72.955,41.31367, 22.87,78.20000
9:49:03,-72.95508,41.31368, 22.84,78.38000
9:49:04,-72.95513,41.31369, 22.83,78.56000
9:49:05,-72.9552,41.31371, 22.83,78.64000
9:49:06,-72.95526,41.31372, 22.86,78.81000
9:49:07,-72.95532,41.31374, 22.86,78.86000
9:49:09,-72.95539,41.31381, 22.83,78.75000
9:49:10,-72.95543,41.31384, 22.83,78.59000
9:49:11,-72.95546,41.31385, 22.84,78.54000
9:49:13,-72.95556,41.31386, 22.83,78.46000
9:49:14,-72.9556,41.31388, 22.87,78.49000
9:49:16,-72.95569,41.31393, 22.87,78.61000
9:49:17,-72.95576,41.31395, 22.87,78.88000
9:49:18,-72.95582,41.31397, 22.89,79.07000
9:49:19,-72.9559,41.31398, 22.91,79.22000
9:49:20,-72.95596,41.314, 22.91,79.41000
9:49:21,-72.95602,41.31402, 22.93,79.46000
9:49:23,-72.95615,41.31405, 22.96,79.43000
9:49:24,-72.9562,41.31406, 22.98,79.15000
9:49:25,-72.95626,41.31407, 23.03,78.97000
9:49:27,-72.95638,41.31409, 23.07,78.85000
9:49:28,-72.95642,41.3141, 23.03,78.48000
9:49:29,-72.95647,41.31412, 23.00,78.31000
9:49:30,-72.95652,41.31414, 22.97,78.26000
9:49:33,-72.95664,41.31418, 22.94,78.15000
9:49:34,-72.9567,41.31419, 22.84,78.17000
9:49:35,-72.95675,41.3142, 22.84,78.10000
9:49:36,-72.95679,41.31422, 22.83,78.15000
9:49:37,-72.95682,41.31422, 22.80,78.19000
9:49:38,-72.95688,41.31424, 22.76,78.21000
9:49:39,-72.95693,41.31425, 22.76,78.19000
9:49:40,-72.95697,41.31427, 22.76,78.20000
9:49:41,-72.957,41.31427, 22.74,78.33000
9:49:42,-72.95705,41.31429, 22.72,78.37000
9:49:43,-72.95709,41.3143, 22.73,78.40000
9:49:44,-72.95712,41.31432, 22.69,78.45000
9:49:45,-72.95717,41.31432, 22.73,78.49000
9:49:46,-72.95721,41.31434, 22.69,78.54000
9:49:47,-72.95727,41.31436, 22.69,78.67000
9:49:48,-72.95732,41.31438, 22.67,78.82000
9:49:49,-72.95738,41.31439, 22.67,78.99000
9:49:50,-72.95742,41.3144, 22.70,79.07000
9:49:51,-72.95747,41.31442, 22.67,79.18000
9:49:53,-72.9576,41.31444, 22.70,79.20000
9:49:54,-72.95765,41.31445, 22.69,79.23000
9:49:56,-72.95773,41.31446, 22.69,79.27000
9:49:57,-72.95778,41.31447, 22.70,79.36000
9:49:59,-72.95788,41.31448, 22.70,79.38000
9:50:00,-72.95794,41.31449, 22.73,79.42000
9:50:01,-72.958,41.3145, 22.72,79.49000
9:50:02,-72.95808,41.31452, 22.70,79.64000
9:50:03,-72.95816,41.31454, 22.69,79.65000
9:50:04,-72.95821,41.31456, 22.69,79.66000
9:50:05,-72.95829,41.31458, 22.70,79.62000
9:50:06,-72.95835,41.31459, 22.69,79.60000
9:50:07,-72.95841,41.31461, 22.70,79.52000
9:50:08,-72.95845,41.31463, 22.72,79.54000
9:50:09,-72.95853,41.31467, 22.72,79.47000
9:50:10,-72.95857,41.3147, 22.69,79.44000
9:50:12,-72.95868,41.31478, 22.69,79.44000
9:50:13,-72.95871,41.31481, 22.66,79.48000
9:50:14,-72.95874,41.31484, 22.66,79.46000
9:50:15,-72.95877,41.31486, 22.65,79.44000
9:50:16,-72.95879,41.31487, 22.63,79.43000
9:50:17,-72.95882,41.3149, 22.62,79.33000
9:50:18,-72.95885,41.31493, 22.61,79.22000
9:50:19,-72.95886,41.31494, 22.63,79.10000
9:50:20,-72.95888,41.31497, 22.59,79.03000
9:50:21,-72.95892,41.315, 22.61,78.96000
9:50:23,-72.95897,41.31505, 22.59,78.97000
9:50:26,-72.95905,41.31515, 22.58,79.09000
9:50:27,-72.95906,41.31518, 22.61,79.18000
9:50:29,-72.95909,41.31525, 22.62,79.31000
9:50:31,-72.9591,41.31531, 22.61,79.25000
9:50:32,-72.95913,41.31535, 22.61,79.32000
9:50:33,-72.95915,41.31538, 22.62,79.37000
9:50:35,-72.95918,41.31545, 22.62,79.46000
9:50:36,-72.9592,41.31548, 22.62,79.62000
9:50:37,-72.9592,41.31552, 22.61,79.73000
9:50:39,-72.95926,41.31558, 22.63,79.77000
9:50:40,-72.95928,41.31562, 22.62,79.99000
9:50:41,-72.95927,41.31565, 22.62,80.06000
9:50:42,-72.95929,41.31568, 22.61,80.08000
9:50:44,-72.95933,41.31578, 22.63,80.18000
9:50:45,-72.95936,41.31582, 22.62,80.20000
9:50:46,-72.95937,41.31585, 22.63,80.16000
9:50:48,-72.95939,41.31592, 22.63,80.13000
9:50:49,-72.95943,41.31597, 22.62,80.51000
9:50:50,-72.95945,41.31603, 22.62,80.58000
